Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2020-05-08,"This is a hard class. The work is hard, but you come out knowing a lot more. He is doing a good job for teaching a class that weeds out students. Find someone older for Progs and Quizzes it will help you out alot. Also go to Prog Review sections since Comp sci tutors are $$ and they are there for free.",3.0,4.0,"Gives good feedback, Lots of homework, Clear grading criteria",CSC220,True,mandatory,B+,0,0,1
2020-02-18,Professor Milenkovic is so out of touch with reality please beware if you are a normal person. Even prior knowledge in the field won't help you here. Do not take this class.,1.0,5.0,Tough grader,CSC220,False,non mandatory,Incomplete,0,2,0
2020-02-18,"If you ever wanted to question your existence or the major you chose then look no further. This guy is awful at teaching, worse than that is his vague instructions on the lab assignments/homework. I've asked him to clarify on specific things only to find myself more confused after he is done speaking. Avoid at all cost.",1.0,5.0,"Lots of homework, Tough grader",CSC220,True,mandatory,Incomplete,0,3,0
2020-01-23,Makes me want to switch majors. He is very difficult to comprehend and cannot explain concepts in a clear and concise manner. Avoid taking him for 220.,1.0,4.0,"Lots of homework, Accessible outside class",CSC220,False,mandatory,D,0,3,0
2019-12-28,"I learned a lot in computer graphics. I sometimes make stupid mistakes in the progs, and Milenkovic was helpful to point them out when I post my bug on Blackboard. Don't be afraid to post on Blackboard and ask for help!",5.0,4.0,Respected,CSC529,True,mandatory,A+,0,0,1
2019-07-07,"Computational geometry is by no means an easy subject conceptually, but Dr. Milenkovic makes the assignments easy enough to understand to be doable in a reasonable amount of time (some struggling required). Quiz, midterm, and final material are touched on particularly in depth during class, so pay attention and you should do fine.",4.0,3.0,"Skip class? You won't pass., Graded by few things, Lecture heavy",CSC547,True,non mandatory,A,5,0,1
2019-05-16,"A tremendous amount of work throughout the week and the progs require a lot of hours. If you get a couple of things wrong in the methods and he drops your grade 15 points. His lectures don't teach you how to code, for example, a linked list lecture is just full of definitions. If you're not well rehearsed in java than don't take him.",1.0,5.0,"Lots of homework, Tough grader",CSC220,True,mandatory,,0,3,0
2019-05-06,"Milenkovic is a brilliant professor and knows the subject material extremely well. His ability to communicate this material, however, is difficult to understand if you're not a natural programmer. Put in the work, ace the projects and study for the quizzes from the lectures. Exams are difficult, make sure to look at his code as well.",3.0,5.0,"Accessible outside class, Clear grading criteria, EXTRA CREDIT",CSC220,False,non mandatory,C+,0,1,0
2019-02-05,Really unhelpful,1.0,5.0,"Tough Grader, LOTS OF HOMEWORK, TEST HEAVY",CSC220,True,mandatory,,0,7,1
2018-11-30,"This guy knows more than anyone else in the department. He's so smart, he has a hard time relating to us plebeians and how we could possible not understand something. His class is hard, because he gives a very difficult and in-depth homework every week.",4.0,5.0,"Skip class? You won't pass., LOTS OF HOMEWORK",CSC529,True,mandatory,Not sure yet,5,3,5
2018-10-26,Overall Victor is pretty cool but he is blunt and doesn't put up with dumb questions. The grades are mostly lab-based and there is plenty of help available outside of lecture when it comes to those assignments. This course is intended to be hard so as long as you put in the work you should be able to get through it.,3.0,5.0,"Tough Grader, Skip class? You won't pass., LOTS OF HOMEWORK",CSC220,True,non mandatory,B,0,1,1
2018-05-08,Tons of homework. People failed and waited for retake. All my friends switch major after taken his course.,1.0,5.0,"Tough Grader, LOTS OF HOMEWORK, TEST HEAVY",CSC220,True,mandatory,B,0,3,0
2018-03-27,"Professor Milenkovic does not care at all about his students. His instructions are unclear and belittles you when you do not understand them. Comp Sci majors at UM, wait until fall to take CSC 220 with a different teacher! You will not regret it!",1.0,5.0,"Tough Grader, LOTS OF HOMEWORK, LECTURE HEAVY",CSC220,True,non mandatory,,0,8,0
2018-01-31,"Dr. Milenkovic is a great instructor. Although CSC220 is a tough course, he makes it doable since he explains the concepts well in lectures. He is also super helpful and responsive to emails if you ask for help. Take this class. It will stretch you but in a good way.",4.0,4.0,"Gives good feedback, Skip class? You won't pass., Clear grading criteria",CSC220,True,non mandatory,A,5,2,5
2017-08-02,very hard,1.0,5.0,"Tough Grader, LOTS OF HOMEWORK, BEWARE OF POP QUIZZES",CSC220,True,non mandatory,,0,4,0
2017-07-31,"This man does not care at ALL if you need any real help. He just makes you feel worse for asking for any help. Seriously, this is a super tough class and I would strongly caution anyone against taking this. Labs take about 10 hours a week to complete. His teaching is mediocre but you NEED to have Java down by yourself. Toughest class ever.",1.0,5.0,"Tough Grader, Skip class? You won't pass., LOTS OF HOMEWORK",CSC220,True,mandatory,,0,7,0
2017-07-01,"He lectures directly off his slides, but you can learn a lot. He can be pretty vague with his lab and homework directions and quiz questions. Pay attention and study past quizzes. You may want to avoid him if you're not a cs major.",5.0,3.0,"Tough Grader, Skip class? You won't pass., LOTS OF HOMEWORK",CSC220,True,mandatory,A+,0,0,3
2017-05-23,This guy is ridiculously hard. The projects are so difficult and he does not help at all. Worst teacher I've ever had! Seriously! Don't take him. He is not willing to go to your level to teach you.,1.0,5.0,"Skip class? You won't pass., LOTS OF HOMEWORK, TEST HEAVY",CSC220,True,mandatory,,0,5,1
2017-03-08,"Tough grader. He acts as though that's the only class in your schedule. Be prepared to spend tons of hours on your labs outside of the class. There's a huge gap between CSC120 and CSC220. He just expects students to be way more knowledgeable then we are. Can be a bit condescending when you ask question or for help? However, he's good at blackboard.",2.0,5.0,"Tough Grader, LOTS OF HOMEWORK, LECTURE HEAVY",CSC220,True,non mandatory,,0,3,0
2016-09-19,"if you show up and really pay attention the course is not that tough, milenkovic is super responsive by email and also lets you collaborate with other students on blackboard. quizzes are hard but not worth a lot. exams take a lot of prep but he is a fair grader. good nonboring lecturer. lots of dad jokes",5.0,4.0,"Respected, Skip class? You won't pass., Amazing lectures",CSC220,True,mandatory,A+,0,0,6
2016-06-07,"Dr. Milenkovic teaches CSC220 in a consistent and predictable way. Lecture on Tuesday, lab on Wednesday, quiz on Thursday. The quizzes aren't too bad and the midterm/final are just long quizzes Dr. Milenkovic has slides prepared and available for lectures. They explain the concepts, but you learn the nitty-gritty stuff in the challenging projects.",4.0,5.0,,CSC220,True,mandatory,A,0,0,5
2015-05-07,"CSC 220 is not for the faint of heart. The first few programs are easy, but the class gets exponentially more difficult. One bug in your output is a loss of 10 points on that program, so be careful. Then there's his daunting final, which covers everything in the course. But if you work hard, you'll learn a lot of computer science theory.",3.0,4.0,,CSC220,True,,,1,7,1
2015-05-06,"He was an incredibly confusing lecturer. He grades the labs incredibly harshly. Whenever a student asked a question, he would answer in an incredibly  condescending manner, as if the student should already completely understand the material before it's presented. ",2.0,5.0,,CSC220,True,non mandatory,A-,1,9,1
2015-02-02,"I believe Mr Milenkovic is an outstanding programmer but has no teaching skills. His classes are hard but will prepare you well. However, he has a terrible attitude and is very sassy. He probably thinks he is the smartest person in the classroom and will make sure you know it. He is not very clear in class, I had to teach myself with online courses",1.0,5.0,,CSC220,False,,,1,2,0
2015-01-13,really didn't enjoy this class. he thinks he is so much smarter than everyone and makes you feel like an idiot when you ask a question. His grading is unfair and when approachedasked for a regrade he was not understanding. Really don't think he is meant to be a teacher,1.0,5.0,,CSC220,True,non mandatory,D,1,4,0
2014-11-11,Never got bored in lecture -- always walked out thinking how cool CSC is! And I think he's gotten better about drawing things on the board for students. But he can come off as condescending sometimes. Weekly programs range from simple to tough -- be prepared to put in several hours of work a week. ,3.0,4.0,,CSC220,True,non mandatory,,1,0,2
2014-05-05,You'll learn tons of things in this class. Very time consuming!! Not recommended if you are looking for an easy A or B. He's expecting some programming background students.,2.0,5.0,,CSC220,False,Y,A-,1,1,1
2014-05-01,"Good guy, difficult class. Praying I do well on the final in a few hours. He is not very organized, and it reflects in his presentation of concepts.",2.0,5.0,,CSC220,False,N,Not_Sure_Yet,1,1,1
2014-03-22,"Amazing professor. Class is really, really difficult, but if you pay attention in class and ask for help when needed you will learn a lot and do fine.",5.0,5.0,,CSC220,False,Y,A,1,2,5
2014-01-27,"Yes this class was fairly difficult, but that's partially because CSC120 was a breeze for me, so 220 seemed a lot harder. I love Dr. Milenkovic's use of the Blackboard discussion board - he answers questions promptly, and is very helpful if you ask. Just like 120, many of the concepts took a while to understand, but that's just how CS is.",3.0,3.0,,CSC220,False,,,1,2,3
2013-05-11,"This is the first time RMP's rating system has ever been wrong. He fails in all the categories, but his class was probably the one in which I have learned most at the university. His class is exceptionally hard - but it is because you are being challenged, not because you cant do it.",2.0,4.0,,CSC220,False,,,1,1,2
2013-04-25,"I enjoyed class with prof milenkovic.  He definitely assumes you have at least a bit of a background in CS, but I don't think any of his explanations were too difficult to understand.  I learned a bunch in this course and really appreciated his use of blackboard.  not many professors use it well or at all.",3.0,3.0,,CSC220,False,,,1,0,1
2012-12-17,"If you are good at programming, this won't be too hard.  It was challenging, and I did feel like I learned quite a bit.  That being said, he can seem condescending and starts to get on most people's nerves by the end of the semester.  Not great, but if you show up and can program a bit, should be an easy A or B.",3.0,3.0,,CSC220,False,,,1,1,0
2012-05-04,"He really knows what he's talking about - he just doesn't seem to know how to explain it very well. I struggled trying to understand just what he was asking of us. When someone did ask for help though, his responses via BlackBoard made things even less clear then before. Great guy, terrible teacher. Assumes you have an extensive background in CSC.",2.0,5.0,,CSC220,False,,,1,3,0
2009-03-03,Really hard to understand his way of teaching. He is knowledgeable but he can't seem to explain his assignments on paper. If you like to be able to read your assignments then you are probably going to struggle in his class. Does calculations in his head.,2.0,3.0,,CSC529,False,,,4,1,0
2008-11-16,Professor teaches as if you have had background for a programming class. Was supposed to be an intro into programming with java. Do not take unless you want a headache every Sunday trying to do the impossible homework. Would not take this class if I had to choose again.,1.0,5.0,,CSC120,False,,,3,5,0
2008-10-30,"OK this class sucks!!! if you are not a computer science major dont even bother taking the class!!! he assumes you know about basic programming, teaching is boring barely explain things, hws are hard, midterm is difficult..you spend tons of time in the hws.. TAs are somewhat helpful... if u need a Math elective.. dont even think of CSC 120!!!",1.0,4.0,,CSC120,False,,,2,2,0
2008-10-28,Professor Milenkovic is a really nice teacher and is fair. However his class is really hard. If you do not have a basic understanding of Java or C++ the class will be difficult. He teaches as if you already know what he is talking about. His instructions are not clear at all. Take his class only if you already have an idea about the subject.,1.0,5.0,,CSC120,False,,,4,2,0
2008-10-01,"Mr. Milenkvic is a good teacher. However, you really need a strong logic background in order to be able to understand what he's talking about in class. I had 6 years of programming language expereicen and was taking the class for fun and it did the job, but he WAS suprisingly fast on lecture, assuming that all the students know alot.",3.0,1.0,,CSC120,False,,,2,2,0
2008-01-12,I had difficulty learning with his teaching style. He basically sits at his laptop and types lines of code in class and explains what hes doing. He draws no pictures on the board to illustrate the data structures concepts behind the code. Visual learners beware. I will avoid this teacher in the future.,3.0,5.0,,CSC220,False,,,3,1,0
2007-07-08,"Milenkovic can get boring but his class is pretty straightforward. It consists of lectures with notes and programs and stuff up on the screen and then quizzes every once in a while, and then theres a couple tests based off of the quizzes and notes.",3.0,3.0,,CSC220,False,,,3,1,1
