Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2014-07-15,"This was THE HARDEST class I've ever taken at UM. Murrell is extremely smart, but most classes I simply could not keep up with him. He draws complicated diagrams on the board which are hard to understand later on, and the projects are ridiculous. In fact, NO ONE has ever finished the final project. Still, he is willing to help so ask him for it!",3.0,5.0,,EEN521,False,,,1,2,0
2014-05-12,"The best class ever, if you are learning at UM, ECE or CSC, you should take this ! One of the best teacher in the world !",5.0,5.0,,EN521,False,N,,4,1,0
2013-09-05,For sure take him,5.0,3.0,,EEN218,False,,,2,0,0
2013-04-24,"Take him! one of the best professors at UM. Had him for EEN 118 and 218, really happy I took his class",5.0,3.0,,EEN118,False,,,1,1,0
2013-02-28,"Dr. Murrell is one of the two best teachers I've ever had. Seriously, if you can take a class with him, do it. Words cannot communicate how much happier and smarter you will feel after taking any of his C++ classes vs taking it with anyone else.",5.0,3.0,,EEN118,False,,,1,0,0
2012-04-12,"The man has been programming for I don't know how long, but still keeps his enthusiasm about the subject and teaching. Dr. Murrell is the rare instance where the professor is incredibly knowledgeable and also has the gift of instructing others in an efficient manner. Great human being.",5.0,3.0,,EEN218,False,,,2,1,0
2011-12-19,"Great teacher. Funny, and he is genuinely out there to help you. Programming is a naturally boring class but he makes it relatively painless. Labs are actually helpful, problem is if you have a hard week with a lot of tests your going to get behind on them and it will hurt your grade.",3.0,3.0,,EEN118,False,,,1,1,0
2011-11-05,Dr. Murrell is the best teacher I've ever known and one of the smartest people I've ever met. Highly recommend you to learn as much as you can from him.,5.0,3.0,,EEN218,False,,,3,0,0
2009-07-23,"I had him for various programming classes and senior project. He is really smart, he really helped my team get through the senior project whenever we got stuck, rather than just provide general advice. I highly recommend him for Senior Project, he will not abandon you and he'll stay up the entire night before the final presentation helping you.",5.0,3.0,,EEN511,False,,,1,0,0
2009-05-18,the way his finals works makes it easy to pass the class.,4.0,4.0,,EEN218,False,,,1,0,0
2009-05-15,Not a bad professors very nice and helpful but class to me was extremely hard. I had taken programming classes before and things he taught didn?t make any sense. He has his own programming language that was supposed to make it easy but to me made it harder. Also labs had nothing to do with things taught in class.If you are computer engineering you,3.0,5.0,,EEN118,False,,,1,0,0
2009-01-06,Great professor! Explains things very well and does not mind answering questions. However the labs are not explained well in class. I found myself to understand class notes and not understand the labs.,4.0,3.0,,EEN118,False,,,2,0,0
2008-12-16,How many teachers use beer as a learning aid&#63;!,4.0,4.0,,EEN118,False,,,1,0,0
